m84045_240518_224402_s3/185865525/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.98),c:Orbiliomycetes(0.95),o:Orbiliales(0.93),f:Orbiliales_fam_Incertae_sedis(0.78),g:Orbiliales_gen_Incertae_sedis(0.78),s:Orbiliales_sp(0.78)	+	k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales
m84045_240518_224402_s3/170984987/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Thelephorales(0.99),f:Thelephoraceae(0.99),g:Tomentella(0.61),s:Tomentella_sp(0.61)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Thelephorales,f:Thelephoraceae
m84045_240518_224402_s3/226432220/ccs;size=4	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Trechispora(1.00),s:Trechispora_laevis(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora,s:Trechispora_laevis
m84045_240518_224402_s3/57803988/ccs;size=25	k:Fungi(1.00),p:Basidiomycota(1.00),c:Basidiomycota_cls_Incertae_sedis(1.00),o:Basidiomycota_ord_Incertae_sedis(1.00),f:Basidiomycota_fam_Incertae_sedis(1.00),g:Basidiomycota_gen_Incertae_sedis(1.00),s:Basidiomycota_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Basidiomycota_cls_Incertae_sedis,o:Basidiomycota_ord_Incertae_sedis,f:Basidiomycota_fam_Incertae_sedis,g:Basidiomycota_gen_Incertae_sedis,s:Basidiomycota_sp
m84045_240518_224402_s3/113575504/ccs;size=12	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Hymenochaetales(1.00),f:Hymenochaetaceae(1.00),g:Hastodontia(1.00),s:Hastodontia_hastata(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Hymenochaetaceae,g:Hastodontia,s:Hastodontia_hastata
m84045_240518_224402_s3/132192140/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.56),c:Fungi_cls_Incertae_sedis(0.56),o:Fungi_ord_Incertae_sedis(0.56),f:Fungi_fam_Incertae_sedis(0.56),g:Fungi_gen_Incertae_sedis(0.56),s:Fungi_sp(0.56)	+	k:Fungi
m84045_240518_224402_s3/142806119/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Atractiellomycetes(1.00),o:Atractiellales(1.00),f:Phleogenaceae(1.00),g:Helicogloea(1.00),s:Helicogloea_dryina(1.00)	+	k:Fungi,p:Basidiomycota,c:Atractiellomycetes,o:Atractiellales,f:Phleogenaceae,g:Helicogloea,s:Helicogloea_dryina
m84045_240518_224402_s3/155586176/ccs;size=13	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Hymenochaetales(1.00),f:Schizoporaceae(1.00),g:Schizoporaceae_gen_Incertae_sedis(1.00),s:Schizoporaceae_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Schizoporaceae,g:Schizoporaceae_gen_Incertae_sedis,s:Schizoporaceae_sp
m84045_240518_224402_s3/161879274/ccs;size=9	k:Fungi(1.00),p:Basidiomycota(1.00),c:Atractiellomycetes(1.00),o:Atractiellales(1.00),f:Phleogenaceae(1.00),g:Helicogloea(1.00),s:Helicogloea_dryina(1.00)	+	k:Fungi,p:Basidiomycota,c:Atractiellomycetes,o:Atractiellales,f:Phleogenaceae,g:Helicogloea,s:Helicogloea_dryina
m84045_240518_224402_s3/162338731/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Trechispora(1.00),s:Trechispora_microspora(0.68)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora
m84045_240518_224402_s3/119801974/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Cantharellales(1.00),f:Botryobasidiaceae(1.00),g:Botryobasidium(1.00),s:Botryobasidium_subcoronatum(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Botryobasidiaceae,g:Botryobasidium,s:Botryobasidium_subcoronatum
m84045_240518_224402_s3/180224484/ccs;size=3	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Boletales(0.95),f:Boletaceae(0.95),g:Boletaceae_gen_Incertae_sedis(0.95),s:Boletaceae_sp(0.95)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Boletales,f:Boletaceae,g:Boletaceae_gen_Incertae_sedis,s:Boletaceae_sp
m84045_240518_224402_s3/200939022/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Hymenochaetales(1.00),f:Hymenochaetaceae(0.99),g:Hastodontia(0.99),s:Hastodontia_hastata(0.99)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Hymenochaetaceae,g:Hastodontia,s:Hastodontia_hastata
m84045_240518_224402_s3/242157715/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Trechispora(0.99),s:Trechispora_microspora(0.37)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora
m84045_240518_224402_s3/24970009/ccs;size=1	k:Fungi(1.00),p:Mucoromycota(1.00),c:Umbelopsidomycetes(1.00),o:Umbelopsidales(1.00),f:Umbelopsidaceae(1.00),g:Umbelopsis(1.00),s:Umbelopsis_ramanniana(0.61)	+	k:Fungi,p:Mucoromycota,c:Umbelopsidomycetes,o:Umbelopsidales,f:Umbelopsidaceae,g:Umbelopsis
m84045_240518_224402_s3/81989673/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(0.99),g:Trechispora(0.99),s:Trechispora_microspora(0.67)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora
m84045_240518_224402_s3/195889455/ccs;size=15	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Hymenochaetales(1.00),f:Schizoporaceae(1.00),g:Schizoporaceae_gen_Incertae_sedis(1.00),s:Schizoporaceae_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Schizoporaceae,g:Schizoporaceae_gen_Incertae_sedis,s:Schizoporaceae_sp
m84045_240518_224402_s3/92145935/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Hymenogastraceae(1.00),g:Hebeloma(1.00),s:Hebeloma_pinetorum(0.50)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Hymenogastraceae,g:Hebeloma
m84045_240518_224402_s3/173739204/ccs;size=5	k:Fungi(1.00),p:Basidiomycota(0.95),c:Microbotryomycetes(0.71),o:Microbotryomycetes_ord_Incertae_sedis(0.25),f:Microbotryomycetes_fam_Incertae_sedis(0.16),g:Microbotryomycetes_gen_Incertae_sedis(0.13),s:Microbotryomycetes_sp(0.13)	+	k:Fungi,p:Basidiomycota
m84045_240518_224402_s3/233638336/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Cantharellales(1.00),f:Hydnaceae(1.00),g:Sistotrema(1.00),s:Sistotrema_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Hydnaceae,g:Sistotrema,s:Sistotrema_sp
m84045_240518_224402_s3/100468053/ccs;size=80	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Trechispora(1.00),s:Trechispora_mollusca(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora,s:Trechispora_mollusca
m84045_240518_224402_s3/103286720/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Gomphales(1.00),f:Gomphaceae(1.00),g:Ramaria(0.97),s:Ramaria_apiculata(0.73)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Gomphales,f:Gomphaceae,g:Ramaria
m84045_240518_224402_s3/80807949/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Hymenogastraceae(1.00),g:Galerina(1.00),s:Galerina_venenata(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Hymenogastraceae,g:Galerina,s:Galerina_venenata
m84045_240518_224402_s3/99290676/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Dacrymycetes(1.00),o:Unilacrymales(1.00),f:Unilacrymaceae(1.00),g:Unilacryma(1.00),s:Unilacryma_unispora(1.00)	+	k:Fungi,p:Basidiomycota,c:Dacrymycetes,o:Unilacrymales,f:Unilacrymaceae,g:Unilacryma,s:Unilacryma_unispora
m84045_240518_224402_s3/18482573/ccs;size=6	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Agaricales_fam_Incertae_sedis(1.00),g:Megacollybia(1.00),s:Megacollybia_platyphylla(0.99)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricales_fam_Incertae_sedis,g:Megacollybia,s:Megacollybia_platyphylla
m84045_240518_224402_s3/73925091/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Mycenaceae(1.00),g:Mycena(1.00),s:Mycena_rubromarginata(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Mycenaceae,g:Mycena,s:Mycena_rubromarginata
m84045_240518_224402_s3/128518674/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Cantharellales(1.00),f:Hydnaceae(1.00),g:Sistotrema(1.00),s:Sistotrema_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Hydnaceae,g:Sistotrema,s:Sistotrema_sp
m84045_240518_224402_s3/147655644/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Strophariaceae(1.00),g:Pholiota(1.00),s:Pholiota_scamba(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Pholiota,s:Pholiota_scamba
m84045_240518_224402_s3/166135856/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Trechispora(1.00),s:Trechispora_microspora(0.98)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora,s:Trechispora_microspora
m84045_240518_224402_s3/89658861/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.96),c:Basidiomycota_cls_Incertae_sedis(0.67),o:Basidiomycota_ord_Incertae_sedis(0.67),f:Basidiomycota_fam_Incertae_sedis(0.67),g:Basidiomycota_gen_Incertae_sedis(0.67),s:Basidiomycota_sp(0.67)	+	k:Fungi,p:Basidiomycota
m84045_240518_224402_s3/118491711/ccs;size=13	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Hymenochaetales(1.00),f:Hymenochaetales_fam_Incertae_sedis(0.97),g:Hymenochaetales_gen_Incertae_sedis(0.97),s:Hymenochaetales_sp(0.97)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Hymenochaetales_fam_Incertae_sedis,g:Hymenochaetales_gen_Incertae_sedis,s:Hymenochaetales_sp
m84045_240518_224402_s3/143527800/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Hymenochaetales(1.00),f:Hymenochaetaceae(1.00),g:Tubulicrinis(1.00),s:Tubulicrinis_borealis(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Hymenochaetaceae,g:Tubulicrinis,s:Tubulicrinis_borealis
m84045_240518_224402_s3/169607866/ccs;size=3	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Cantharellales(1.00),f:Tulasnellaceae(1.00),g:Tulasnellaceae_gen_Incertae_sedis(1.00),s:Tulasnellaceae_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Tulasnellaceae,g:Tulasnellaceae_gen_Incertae_sedis,s:Tulasnellaceae_sp
m84045_240518_224402_s3/38933885/ccs;size=4	k:Fungi(1.00),p:Basidiomycota(0.99),c:Microbotryomycetes(0.99),o:Leucosporidiales(0.53),f:Leucosporidiaceae(0.49),g:Leucosporidium(0.49),s:Leucosporidium_sp(0.49)	+	k:Fungi,p:Basidiomycota,c:Microbotryomycetes
m84045_240518_224402_s3/46401456/ccs;size=3	k:Fungi(1.00),p:Basidiomycota(0.34),c:Agaricomycetes(0.29),o:Agaricales(0.10),f:Agaricaceae(0.03),g:Agaricus(0.02),s:Agaricus_basicingulatus(0.01)	+	k:Fungi
m84045_240518_224402_s3/201395113/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Trechispora(1.00),s:Trechispora_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora,s:Trechispora_sp
m84045_240518_224402_s3/215750344/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Trechispora(1.00),s:Trechispora_hymenocystis(0.92)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora,s:Trechispora_hymenocystis
m84045_240518_224402_s3/34931385/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Hymenochaetales(1.00),f:Rickenellaceae(1.00),g:Peniophorella(1.00),s:Peniophorella_pallida(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Rickenellaceae,g:Peniophorella,s:Peniophorella_pallida
m84045_240518_224402_s3/74121858/ccs;size=4	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricomycetes_ord_Incertae_sedis(1.00),f:Agaricomycetes_fam_Incertae_sedis(1.00),g:Agaricomycetes_gen_Incertae_sedis(1.00),s:Agaricomycetes_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricomycetes_ord_Incertae_sedis,f:Agaricomycetes_fam_Incertae_sedis,g:Agaricomycetes_gen_Incertae_sedis,s:Agaricomycetes_sp
m84045_240518_224402_s3/206045321/ccs;size=3	k:Fungi(1.00),p:Basidiomycota(1.00),c:Microbotryomycetes(1.00),o:Sporidiobolales(1.00),f:Sporidiobolaceae(1.00),g:Rhodotorula(1.00),s:Rhodotorula_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Sporidiobolaceae,g:Rhodotorula,s:Rhodotorula_sp
m84045_240518_224402_s3/224267399/ccs;size=6	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Polyporales(1.00),f:Steccherinaceae(1.00),g:Antrodiella(1.00),s:Antrodiella_parasitica(0.73)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Steccherinaceae,g:Antrodiella
m84045_240518_224402_s3/40306217/ccs;size=4	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Hymenochaetales(1.00),f:Hymenochaetaceae(1.00),g:Tubulicrinis(1.00),s:Tubulicrinis_accedens(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Hymenochaetaceae,g:Tubulicrinis,s:Tubulicrinis_accedens
m84045_240518_224402_s3/101585520/ccs;size=5	k:Fungi(1.00),p:Basidiomycota(0.98),c:Agaricomycetes(0.68),o:Agaricales(0.16),f:Agaricaceae(0.04),g:Agaricus(0.03),s:Agaricus_sp(0.01)	+	k:Fungi,p:Basidiomycota
m84045_240518_224402_s3/130158654/ccs;size=3	k:Fungi(1.00),p:Basidiomycota(1.00),c:Microbotryomycetes(1.00),o:Microbotryales(0.56),f:Microbotryales_fam_Incertae_sedis(0.56),g:Microbotryales_gen_Incertae_sedis(0.56),s:Microbotryales_sp(0.56)	+	k:Fungi,p:Basidiomycota,c:Microbotryomycetes
m84045_240518_224402_s3/167510657/ccs;size=3	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Trechispora(1.00),s:Trechispora_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora,s:Trechispora_sp
m84045_240518_224402_s3/253432583/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.74),c:Eurotiomycetes(0.67),o:Chaetothyriales(0.66),f:Herpotrichiellaceae(0.54),g:Cladophialophora(0.20),s:Cladophialophora_sp(0.19)	+	k:Fungi
m84045_240518_224402_s3/42472564/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.27),c:Agaricomycetes(0.24),o:Agaricales(0.10),f:Inocybaceae(0.03),g:Inocybe(0.03),s:Inocybe_sp(0.02)	+	k:Fungi
m84045_240518_224402_s3/54529769/ccs;size=3	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Exophiala(1.00),s:Exophiala_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Exophiala,s:Exophiala_sp
m84045_240518_224402_s3/181145066/ccs;size=7	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Cantharellales(1.00),f:Tulasnellaceae(0.83),g:Tulasnellaceae_gen_Incertae_sedis(0.83),s:Tulasnellaceae_sp(0.83)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Tulasnellaceae,g:Tulasnellaceae_gen_Incertae_sedis,s:Tulasnellaceae_sp
m84045_240518_224402_s3/250352837/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Trechispora(1.00),s:Trechispora_sp(0.98)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora,s:Trechispora_sp
m84045_240518_224402_s3/212862388/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(1.00),c:Microbotryomycetes(1.00),o:Microbotryomycetes_ord_Incertae_sedis(1.00),f:Chrysozymaceae(1.00),g:Hamamotoa(1.00),s:Hamamotoa_singularis(0.99)	+	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Microbotryomycetes_ord_Incertae_sedis,f:Chrysozymaceae,g:Hamamotoa,s:Hamamotoa_singularis
m84045_240518_224402_s3/223084680/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Exobasidiomycetes(1.00),o:Exobasidiales(1.00),f:Exobasidiaceae(1.00),g:Exobasidium(1.00),s:Exobasidium_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Exobasidiomycetes,o:Exobasidiales,f:Exobasidiaceae,g:Exobasidium,s:Exobasidium_sp
m84045_240518_224402_s3/110498936/ccs;size=5	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Trechispora(1.00),s:Trechispora_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora,s:Trechispora_sp
m84045_240518_224402_s3/177934159/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(0.25),c:Agaricomycetes(0.22),o:Agaricales(0.12),f:Clavariaceae(0.07),g:Clavaria(0.03),s:Clavaria_sp(0.02)	+	k:Fungi
m84045_240518_224402_s3/185205701/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Trechispora(1.00),s:Trechispora_microspora(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora,s:Trechispora_microspora
m84045_240518_224402_s3/242223515/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Trechispora(1.00),s:Trechispora_microspora(0.77)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora
m84045_240518_224402_s3/29164777/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Polyporales(1.00),f:Polyporales_fam_Incertae_sedis(1.00),g:Cyanosporus(1.00),s:Cyanosporus_caesius(0.99)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Polyporales_fam_Incertae_sedis,g:Cyanosporus,s:Cyanosporus_caesius
m84045_240518_224402_s3/141822195/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Lycoperdaceae(1.00),g:Lycoperdon(1.00),s:Lycoperdon_pyriforme(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Lycoperdaceae,g:Lycoperdon,s:Lycoperdon_pyriforme
m84045_240518_224402_s3/142217787/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.38),c:Sordariomycetes(0.25),o:Hypocreales(0.23),f:Hypocreaceae(0.23),g:Trichoderma(0.23),s:Trichoderma_sp(0.23)	+	k:Fungi
m84045_240518_224402_s3/18154689/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.96),c:Agaricomycetes(0.78),o:Geastrales(0.15),f:Geastrales_fam_Incertae_sedis(0.11),g:Geastrales_gen_Incertae_sedis(0.11),s:Geastrales_sp(0.11)	+	k:Fungi,p:Basidiomycota
m84045_240518_224402_s3/147459635/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.88),c:Sordariomycetes(0.87),o:Hypocreales(0.87),f:Hypocreaceae(0.87),g:Trichoderma(0.87),s:Trichoderma_sp(0.87)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Trichoderma,s:Trichoderma_sp
m84045_240518_224402_s3/174461492/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Gomphales(1.00),f:Gomphaceae(1.00),g:Phaeoclavulina(1.00),s:Phaeoclavulina_abietina(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Gomphales,f:Gomphaceae,g:Phaeoclavulina,s:Phaeoclavulina_abietina
m84045_240518_224402_s3/206114485/ccs;size=4	k:Fungi(1.00),p:Basidiomycota(1.00),c:Basidiomycota_cls_Incertae_sedis(0.82),o:Basidiomycota_ord_Incertae_sedis(0.82),f:Basidiomycota_fam_Incertae_sedis(0.82),g:Basidiomycota_gen_Incertae_sedis(0.82),s:Basidiomycota_sp(0.82)	+	k:Fungi,p:Basidiomycota,c:Basidiomycota_cls_Incertae_sedis,o:Basidiomycota_ord_Incertae_sedis,f:Basidiomycota_fam_Incertae_sedis,g:Basidiomycota_gen_Incertae_sedis,s:Basidiomycota_sp
m84045_240518_224402_s3/236520860/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Trechispora(1.00),s:Trechispora_microspora(0.44)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora
m84045_240518_224402_s3/26085017/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Cantharellales(1.00),f:Tulasnellaceae(1.00),g:Tulasnella(0.69),s:Tulasnella_sp(0.69)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Tulasnellaceae
m84045_240518_224402_s3/88083783/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.99),c:Basidiomycota_cls_Incertae_sedis(0.75),o:Basidiomycota_ord_Incertae_sedis(0.75),f:Basidiomycota_fam_Incertae_sedis(0.75),g:Basidiomycota_gen_Incertae_sedis(0.75),s:Basidiomycota_sp(0.75)	+	k:Fungi,p:Basidiomycota
m84045_240518_224402_s3/28115954/ccs;size=10	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Polyporales(0.95),f:Phanerochaetaceae(0.79),g:Hyphodermella(0.79),s:Hyphodermella_sp(0.66)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales
m84045_240518_224402_s3/113836839/ccs;size=2	k:Fungi(1.00),p:Mucoromycota(1.00),c:Umbelopsidomycetes(1.00),o:Umbelopsidales(1.00),f:Umbelopsidaceae(1.00),g:Umbelopsis(1.00),s:Umbelopsis_sp(1.00)	+	k:Fungi,p:Mucoromycota,c:Umbelopsidomycetes,o:Umbelopsidales,f:Umbelopsidaceae,g:Umbelopsis,s:Umbelopsis_sp
m84045_240518_224402_s3/169281069/ccs;size=13	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Trechispora(1.00),s:Trechispora_stevensonii(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora,s:Trechispora_stevensonii
m84045_240518_224402_s3/177537316/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Hymenochaetales(1.00),f:Hymenochaetaceae(1.00),g:Tubulicrinis(1.00),s:Tubulicrinis_angustus(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Hymenochaetaceae,g:Tubulicrinis,s:Tubulicrinis_angustus
m84045_240518_224402_s3/205324621/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Cantharellales(1.00),f:Tulasnellaceae(1.00),g:Tulasnellaceae_gen_Incertae_sedis(1.00),s:Tulasnellaceae_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Tulasnellaceae,g:Tulasnellaceae_gen_Incertae_sedis,s:Tulasnellaceae_sp
